<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.28	5283.000	5413.000	5282.000	5408.000	1154011	3000459	0
2020.05.29	5393.000	5469.500	5326.000	5346.500	1205137	3247727	0
2020.06.01	5340.000	5425.500	5317.000	5374.000	1243998	3349523	0
2020.06.02	5331.000	5346.000	5205.500	5210.500	1223264	3331557	0
2020.06.03	5215.000	5221.500	5023.000	5073.000	1383698	3925063	0
2020.06.04	5065.000	5149.000	5031.000	5125.000	1587988	4108208	0
2020.06.05	5061.000	5086.000	4940.000	4972.000	1416808	3459788	0
2020.06.08	4967.000	4981.500	4820.500	4820.500	1404723	3818027	0
2020.06.09	4873.500	4941.000	4864.000	4906.000	1336764	3435943	0
2020.06.10	4861.000	4983.500	4841.500	4981.500	1509798	4075493	0
2020.06.12	5092.500	5116.000	5005.500	5055.500	1629459	4201864	0
2020.06.15	5135.000	5229.000	5083.000	5153.500	1596171	4193777	0
2020.06.16	5118.500	5258.500	5052.500	5249.000	1657647	4413792	0
2020.06.17	5230.000	5275.500	5185.500	5229.000	1491369	3842158	0
2020.06.18	5302.500	5391.000	5294.000	5384.500	1291032	3532200	0
2020.06.19	5328.000	5384.000	5290.500	5316.500	1389264	3887789	0
2020.06.22	5294.500	5299.500	5201.500	5255.500	1214737	3422510	0
2020.06.23	5205.000	5228.500	5135.500	5157.000	1155365	3167369	0
2020.06.24	5179.500	5355.500	5166.000	5352.000	1322694	4017992	0
2020.06.25	5377.000	5389.000	5268.000	5365.000	1454500	4018710	0
2020.06.26	5378.500	5493.500	5368.000	5485.000	1271320	3437717	0
2020.06.29	5460.500	5472.500	5390.000	5405.500	1307142	3451716	0
2020.06.30	5426.500	5486.000	5416.500	5476.500	81358	171533	0
2020.07.01	5463.000	5482.500	5305.500	5324.000	1175804	3129450	0
2020.07.02	5285.000	5383.500	5273.500	5371.500	1331419	3620336	0
2020.07.03	5353.000	5387.500	5312.500	5318.000	762053	1903837	0
2020.07.06	5276.500	5368.500	5268.000	5364.500	1068566	3118845	0
2020.07.07	5394.500	5408.000	5295.500	5381.000	1250776	3916318	0
2020.07.08	5367.500	5399.500	5324.000	5343.000	1260278	3717295	0
2020.07.09	5338.000	5384.000	5251.500	5348.000	1373725	3744271	0
2020.07.10	5372.500	5399.500	5317.500	5329.500	1151116	3331902	0
2020.07.13	5319.000	5414.500	5314.000	5409.000	1069229	3140441	0
2020.07.14	5391.500	5458.500	5335.000	5373.500	1464975	4210966	0
2020.07.15	5319.000	5394.500	5296.000	5370.000	1242851	3573498	0
2020.07.16	5384.500	5397.000	5311.000	5336.000	1195506	3446394	0
2020.07.17	5333.500	5395.500	5319.500	5395.000	890877	2743245	0
2020.07.20	5371.000	5394.000	5331.000	5336.000	920641	2758752	0
2020.07.21	5306.500	5313.500	5168.000	5173.500	1274347	4043684	0
2020.07.22	5179.000	5205.000	5085.000	5124.000	1238931	3506914	0
2020.07.23	5138.500	5227.500	5125.500	5212.500	1337197	3951609	0
2020.07.24	5224.500	5254.500	5161.000	5236.000	1265259	3735944	0
2020.07.27	5194.000	5225.000	5142.500	5150.000	1132072	3101650	0
2020.07.28	5186.500	5204.500	5136.500	5165.000	1036666	2940364	0
2020.07.29	5144.000	5184.500	5116.000	5172.500	1048033	3158724	0
2020.07.30	5204.000	5217.000	5145.000	5154.000	1060259	3136956	0
2020.07.31	5189.500	5235.500	5168.500	5231.500	839366	2716992	0
2020.08.03	5235.500	5342.000	5216.500	5329.500	957931	3055173	0
2020.08.04	5352.000	5382.500	5280.000	5288.000	1161421	3487402	0
2020.08.05	5254.000	5325.500	5238.000	5299.500	1096014	3223281	0
2020.08.06	5346.000	5377.000	5324.000	5335.000	1032765	3077309	0
2020.08.07	5350.000	5445.000	5345.000	5443.500	949361	3152253	0
2020.08.10	5434.000	5496.500	5356.500	5486.500	1043796	3381443	0
2020.08.11	5443.500	5468.000	5376.000	5385.500	1362479	4265649	0
2020.08.12	5406.500	5496.500	5403.500	5440.000	1224216	3746346	0
2020.08.13	5419.000	5427.000	5353.500	5375.000	1099796	3351147	0
2020.08.14	5402.000	5445.000	5362.000	5426.000	970826	2967258	0
2020.08.17	5442.000	5517.000	5411.500	5512.500	987482	2944719	0
2020.08.18	5446.500	5518.500	5423.000	5467.000	1118740	3383696	0
2020.08.19	5451.000	5564.000	5437.000	5563.500	1046382	3164656	0
2020.08.20	5615.000	5674.500	5540.500	5562.500	1317006	4071433	0
2020.08.21	5564.500	5635.000	5557.500	5625.000	1014770	3017291	0
2020.08.24	5580.500	5617.000	5560.500	5616.000	931361	2615984	0
2020.08.25	5585.000	5615.000	5506.500	5510.000	1078562	3232194	0
2020.08.26	5531.000	5634.500	5526.000	5612.000	1087309	3385664	0
2020.08.27	5598.500	5622.500	5545.000	5571.500	1188353	3477724	0
2020.08.28	5517.000	5527.000	5386.500	5390.500	1126708	3294361	0
2020.08.31	5404.500	5479.500	5402.500	5471.500	98294	250178	0
2020.09.01	5443.500	5459.500	5340.500	5407.500	1123325	3447743	0
2020.09.02	5417.000	5436.000	5346.000	5346.500	1177808	3414163	0
2020.09.03	5375.000	5380.000	5277.500	5298.000	1224158	3637859	0
2020.09.04	5307.500	5332.500	5251.000	5303.000	1129121	3248421	0
2020.09.08	5364.000	5413.500	5319.500	5366.000	1099604	3171907	0
2020.09.09	5346.000	5346.500	5282.000	5312.500	907733	2720470	0
2020.09.10	5307.000	5336.000	5272.500	5325.000	1084494	3295964	0
2020.09.11	5297.500	5353.000	5263.000	5320.500	971529	3007450	0
2020.09.14	5308.000	5326.500	5265.500	5273.000	947447	2720813	0
2020.09.15	5239.500	5303.500	5223.000	5278.000	1059834	3193804	0
2020.09.16	5251.000	5276.000	5213.000	5240.000	1089052	3260820	0
2020.09.17	5270.000	5293.000	5229.000	5239.500	1002225	2958924	0
2020.09.18	5254.500	5401.000	5245.500	5391.500	1004231	3417401	0
2020.09.21	5452.000	5498.500	5389.000	5418.500	1282190	3942620	0
2020.09.22	5426.500	5497.000	5383.500	5472.000	1322697	3984480	0
2020.09.23	5508.500	5599.500	5490.000	5594.500	1091371	3408856	0
2020.09.24	5590.500	5624.500	5494.000	5509.000	1254873	3968269	0
2020.09.25	5541.500	5588.500	5535.000	5562.000	1038442	3216960	0
2020.09.28	5520.000	5674.500	5518.500	5659.500	1101954	3723171	0
2020.09.29	5646.000	5679.000	5605.500	5635.000	1216533	3846720	0
2020.09.30	5632.000	5670.000	5590.500	5616.000	1071656	3465860	0
2020.10.01	5578.000	5669.000	5577.500	5646.500	999962	3088132	0
2020.10.02	5660.500	5697.500	5611.500	5690.500	1141571	3631592	0
2020.10.05	5660.000	5682.000	5556.000	5580.000	1090264	3347347	0
2020.10.06	5543.000	5622.000	5487.500	5595.500	1284542	4128407	0
2020.10.07	5565.000	5644.000	5555.000	5615.000	1245761	4102249	0
2020.10.08	5595.500	5651.500	5581.500	5604.500	1071600	3397189	0
2020.10.09	5585.000	5587.500	5514.500	5542.000	910116	2893577	0
2020.10.13	5527.500	5629.500	5523.500	5565.500	1063080	3441277	0
2020.10.14	5595.500	5608.000	5538.000	5597.000	958730	2843235	0
2020.10.15	5633.000	5651.000	5592.000	5616.000	992983	3052856	0
2020.10.16	5610.000	5657.000	5600.500	5647.500	830436	2645893	0
2020.10.19	5622.000	5637.000	5569.000	5611.000	976495	3133083	0
2020.10.20	5607.000	5629.000	5550.000	5609.500	1039989	3257250	0
2020.10.21	5601.500	5630.000	5572.500	5610.000	1073628	3365846	0
2020.10.22	5616.000	5628.000	5564.000	5601.000	1010757	3101563	0
2020.10.23	5576.000	5636.500	5567.000	5621.500	803515	2624839	0
2020.10.26	5646.500	5664.500	5612.000	5624.500	883266	2859229	0
2020.10.27	5610.500	5712.500	5600.500	5709.500	846379	2860477	0
2020.10.28	5733.500	5793.000	5703.000	5749.000	1246463	4367433	0
2020.10.29	5785.000	5792.000	5745.000	5784.000	949184	3122707	0
2020.10.30	5782.000	5814.000	5728.500	5763.000	921093	3068673	0
